	bpm	beat_type	time_signature	midi_filename	audio_filename	split	genre	num_measures
751	96	fill	4/4	drummer7/session2/116_jazz-fusion_96_fill_4-4.mid	drummer7/session2/116_jazz-fusion_96_fill_4-4.wav	train	jazz	7
752	96	fill	4/4	drummer7/session2/117_jazz-fusion_96_fill_4-4.mid	drummer7/session2/117_jazz-fusion_96_fill_4-4.wav	train	jazz	4
753	96	fill	4/4	drummer7/session2/118_jazz-fusion_96_fill_4-4.mid	drummer7/session2/118_jazz-fusion_96_fill_4-4.wav	train	jazz	8
754	96	fill	4/4	drummer7/session2/119_jazz-fusion_96_fill_4-4.mid	drummer7/session2/119_jazz-fusion_96_fill_4-4.wav	validation	jazz	8
755	95	beat	4/4	drummer7/session2/12_rock_95_beat_4-4.mid	drummer7/session2/12_rock_95_beat_4-4.wav	train	rock	8
756	96	fill	4/4	drummer7/session2/120_jazz-fusion_96_fill_4-4.mid	drummer7/session2/120_jazz-fusion_96_fill_4-4.wav	validation	jazz	8
757	96	fill	4/4	drummer7/session2/121_jazz-fusion_96_fill_4-4.mid	drummer7/session2/121_jazz-fusion_96_fill_4-4.wav	train	jazz	3
758	96	fill	4/4	drummer7/session2/122_jazz-fusion_96_fill_4-4.mid	drummer7/session2/122_jazz-fusion_96_fill_4-4.wav	test	jazz	8
759	140	beat	4/4	drummer7/session2/123_hiphop_140_beat_4-4.mid	drummer7/session2/123_hiphop_140_beat_4-4.wav	train	hiphop	257
760	140	fill	4/4	drummer7/session2/124_hiphop_140_fill_4-4.mid	drummer7/session2/124_hiphop_140_fill_4-4.wav	train	hiphop	4
761	140	fill	4/4	drummer7/session2/125_hiphop_140_fill_4-4.mid	drummer7/session2/125_hiphop_140_fill_4-4.wav	train	hiphop	12
762	140	fill	4/4	drummer7/session2/126_hiphop_140_fill_4-4.mid	drummer7/session2/126_hiphop_140_fill_4-4.wav	train	hiphop	8
763	140	fill	4/4	drummer7/session2/127_hiphop_140_fill_4-4.mid	drummer7/session2/127_hiphop_140_fill_4-4.wav	train	hiphop	16
764	140	fill	4/4	drummer7/session2/128_hiphop_140_fill_4-4.mid	drummer7/session2/128_hiphop_140_fill_4-4.wav	train	hiphop	12
765	140	fill	4/4	drummer7/session2/129_hiphop_140_fill_4-4.mid	drummer7/session2/129_hiphop_140_fill_4-4.wav	train	hiphop	10
766	95	fill	4/4	drummer7/session2/13_rock_95_fill_4-4.mid	drummer7/session2/13_rock_95_fill_4-4.wav	train	rock	8
767	140	fill	4/4	drummer7/session2/130_hiphop_140_fill_4-4.mid	drummer7/session2/130_hiphop_140_fill_4-4.wav	train	hiphop	8
768	140	fill	4/4	drummer7/session2/131_hiphop_140_fill_4-4.mid	drummer7/session2/131_hiphop_140_fill_4-4.wav	train	hiphop	10
769	140	fill	4/4	drummer7/session2/132_hiphop_140_fill_4-4.mid	drummer7/session2/132_hiphop_140_fill_4-4.wav	train	hiphop	4
770	140	fill	4/4	drummer7/session2/133_hiphop_140_fill_4-4.mid	drummer7/session2/133_hiphop_140_fill_4-4.wav	validation	hiphop	12
771	95	beat	4/4	drummer7/session2/14_rock_95_beat_4-4.mid	drummer7/session2/14_rock_95_beat_4-4.wav	validation	rock	59
772	118	beat	4/4	drummer7/session2/15_rock_118_beat_4-4.mid	drummer7/session2/15_rock_118_beat_4-4.wav	validation	rock	224
773	118	fill	4/4	drummer7/session2/16_rock_118_fill_4-4.mid	drummer7/session2/16_rock_118_fill_4-4.wav	validation	rock	4
774	118	fill	4/4	drummer7/session2/17_rock_118_fill_4-4.mid	drummer7/session2/17_rock_118_fill_4-4.wav	train	rock	12
775	118	fill	4/4	drummer7/session2/18_rock_118_fill_4-4.mid	drummer7/session2/18_rock_118_fill_4-4.wav	test	rock	12
776	118	fill	4/4	drummer7/session2/19_rock_118_fill_4-4.mid	drummer7/session2/19_rock_118_fill_4-4.wav	train	rock	8
777	120	beat	4/4	drummer7/session2/2_rock_120_beat_4-4.mid	drummer7/session2/2_rock_120_beat_4-4.wav	test	rock	20
778	118	fill	4/4	drummer7/session2/20_rock_118_fill_4-4.mid	drummer7/session2/20_rock_118_fill_4-4.wav	train	rock	12
779	118	fill	4/4	drummer7/session2/21_rock_118_fill_4-4.mid	drummer7/session2/21_rock_118_fill_4-4.wav	train	rock	4
780	118	beat	4/4	drummer7/session2/22_rock_118_beat_4-4.mid	drummer7/session2/22_rock_118_beat_4-4.wav	train	rock	4
781	118	fill	4/4	drummer7/session2/23_rock_118_fill_4-4.mid	drummer7/session2/23_rock_118_fill_4-4.wav	train	rock	4
782	118	beat	4/4	drummer7/session2/24_rock_118_beat_4-4.mid	drummer7/session2/24_rock_118_beat_4-4.wav	train	rock	33
783	118	fill	4/4	drummer7/session2/25_rock_118_fill_4-4.mid	drummer7/session2/25_rock_118_fill_4-4.wav	train	rock	4
784	118	beat	4/4	drummer7/session2/26_rock_118_beat_4-4.mid	drummer7/session2/26_rock_118_beat_4-4.wav	train	rock	68
785	75	beat	4/4	drummer7/session2/27_rock_75_beat_4-4.mid	drummer7/session2/27_rock_75_beat_4-4.wav	validation	rock	139
786	75	fill	4/4	drummer7/session2/28_rock_75_fill_4-4.mid	drummer7/session2/28_rock_75_fill_4-4.wav	train	rock	3
787	75	beat	4/4	drummer7/session2/29_rock_75_beat_4-4.mid	drummer7/session2/29_rock_75_beat_4-4.wav	train	rock	40
788	120	beat	4/4	drummer7/session2/3_rock_120_beat_4-4.mid	drummer7/session2/3_rock_120_beat_4-4.wav	train	rock	8
789	75	beat	4/4	drummer7/session2/30_rock_75_beat_4-4.mid	drummer7/session2/30_rock_75_beat_4-4.wav	train	rock	12
790	75	fill	4/4	drummer7/session2/31_rock_75_fill_4-4.mid	drummer7/session2/31_rock_75_fill_4-4.wav	train	rock	4
791	75	fill	4/4	drummer7/session2/32_rock_75_fill_4-4.mid	drummer7/session2/32_rock_75_fill_4-4.wav	train	rock	4
792	75	beat	4/4	drummer7/session2/33_rock_75_beat_4-4.mid	drummer7/session2/33_rock_75_beat_4-4.wav	train	rock	36
793	75	fill	4/4	drummer7/session2/34_rock_75_fill_4-4.mid	drummer7/session2/34_rock_75_fill_4-4.wav	train	rock	4
794	75	fill	4/4	drummer7/session2/35_rock_75_fill_4-4.mid	drummer7/session2/35_rock_75_fill_4-4.wav	test	rock	4
795	75	fill	4/4	drummer7/session2/36_rock_75_fill_4-4.mid	drummer7/session2/36_rock_75_fill_4-4.wav	train	rock	47
796	112	beat	4/4	drummer7/session2/37_rock_112_beat_4-4.mid	drummer7/session2/37_rock_112_beat_4-4.wav	train	rock	256
797	112	fill	4/4	drummer7/session2/38_rock_112_fill_4-4.mid	drummer7/session2/38_rock_112_fill_4-4.wav	train	rock	4
798	112	fill	4/4	drummer7/session2/39_rock_112_fill_4-4.mid	drummer7/session2/39_rock_112_fill_4-4.wav	train	rock	4
799	120	beat	4/4	drummer7/session2/4_rock_120_beat_4-4.mid	drummer7/session2/4_rock_120_beat_4-4.wav	train	rock	22
800	112	fill	4/4	drummer7/session2/40_rock_112_fill_4-4.mid	drummer7/session2/40_rock_112_fill_4-4.wav	test	rock	8
801	112	fill	4/4	drummer7/session2/41_rock_112_fill_4-4.mid	drummer7/session2/41_rock_112_fill_4-4.wav	train	rock	13
802	112	fill	4/4	drummer7/session2/42_rock_112_fill_4-4.mid	drummer7/session2/42_rock_112_fill_4-4.wav	train	rock	6
803	112	fill	4/4	drummer7/session2/43_rock_112_fill_4-4.mid	drummer7/session2/43_rock_112_fill_4-4.wav	train	rock	6
804	112	fill	4/4	drummer7/session2/44_rock_112_fill_4-4.mid	drummer7/session2/44_rock_112_fill_4-4.wav	train	rock	3
805	135	beat	4/4	drummer7/session2/45_rock_135_beat_4-4.mid	drummer7/session2/45_rock_135_beat_4-4.wav	train	rock	160
806	135	beat	4/4	drummer7/session2/46_rock_135_beat_4-4.mid	drummer7/session2/46_rock_135_beat_4-4.wav	validation	rock	68
807	135	fill	4/4	drummer7/session2/47_rock_135_fill_4-4.mid	drummer7/session2/47_rock_135_fill_4-4.wav	validation	rock	6
808	135	fill	4/4	drummer7/session2/48_rock_135_fill_4-4.mid	drummer7/session2/48_rock_135_fill_4-4.wav	validation	rock	8
809	135	beat	4/4	drummer7/session2/49_rock_135_beat_4-4.mid	drummer7/session2/49_rock_135_beat_4-4.wav	train	rock	32
810	120	beat	4/4	drummer7/session2/5_rock_120_beat_4-4.mid	drummer7/session2/5_rock_120_beat_4-4.wav	train	rock	4
811	135	fill	4/4	drummer7/session2/50_rock_135_fill_4-4.mid	drummer7/session2/50_rock_135_fill_4-4.wav	train	rock	6
812	135	fill	4/4	drummer7/session2/51_rock_135_fill_4-4.mid	drummer7/session2/51_rock_135_fill_4-4.wav	train	rock	8
813	135	fill	4/4	drummer7/session2/52_rock_135_fill_4-4.mid	drummer7/session2/52_rock_135_fill_4-4.wav	train	rock	8
814	135	beat	4/4	drummer7/session2/53_rock_135_beat_4-4.mid	drummer7/session2/53_rock_135_beat_4-4.wav	test	rock	64
815	148	beat	4/4	drummer7/session2/54_soul-motown_148_beat_4-4.mid	drummer7/session2/54_soul-motown_148_beat_4-4.wav	train	soul	256
816	148	fill	4/4	drummer7/session2/55_soul-motown_148_fill_4-4.mid	drummer7/session2/55_soul-motown_148_fill_4-4.wav	train	soul	7
817	148	fill	4/4	drummer7/session2/56_soul-motown_148_fill_4-4.mid	drummer7/session2/56_soul-motown_148_fill_4-4.wav	train	soul	4
818	148	fill	4/4	drummer7/session2/57_soul-motown_148_fill_4-4.mid	drummer7/session2/57_soul-motown_148_fill_4-4.wav	train	soul	20
819	148	fill	4/4	drummer7/session2/58_soul-motown_148_fill_4-4.mid	drummer7/session2/58_soul-motown_148_fill_4-4.wav	validation	soul	12
820	148	fill	4/4	drummer7/session2/59_soul-motown_148_fill_4-4.mid	drummer7/session2/59_soul-motown_148_fill_4-4.wav	train	soul	15
821	120	beat	4/4	drummer7/session2/6_rock_120_beat_4-4.mid	drummer7/session2/6_rock_120_beat_4-4.wav	train	rock	88
822	148	fill	4/4	drummer7/session2/60_soul-motown_148_fill_4-4.mid	drummer7/session2/60_soul-motown_148_fill_4-4.wav	train	soul	2
823	148	fill	4/4	drummer7/session2/61_soul-motown_148_fill_4-4.mid	drummer7/session2/61_soul-motown_148_fill_4-4.wav	train	soul	4
824	148	fill	4/4	drummer7/session2/62_soul-motown_148_fill_4-4.mid	drummer7/session2/62_soul-motown_148_fill_4-4.wav	validation	soul	16
825	148	beat	4/4	drummer7/session2/63_soul-motown_148_beat_4-4.mid	drummer7/session2/63_soul-motown_148_beat_4-4.wav	train	soul	64
826	145	beat	4/4	drummer7/session2/64_rock_145_beat_4-4.mid	drummer7/session2/64_rock_145_beat_4-4.wav	train	rock	192
827	145	fill	4/4	drummer7/session2/65_rock_145_fill_4-4.mid	drummer7/session2/65_rock_145_fill_4-4.wav	train	rock	4
828	145	fill	4/4	drummer7/session2/66_rock_145_fill_4-4.mid	drummer7/session2/66_rock_145_fill_4-4.wav	validation	rock	8
829	145	fill	4/4	drummer7/session2/67_rock_145_fill_4-4.mid	drummer7/session2/67_rock_145_fill_4-4.wav	train	rock	8
830	145	fill	4/4	drummer7/session2/68_rock_145_fill_4-4.mid	drummer7/session2/68_rock_145_fill_4-4.wav	train	rock	8
831	145	fill	4/4	drummer7/session2/69_rock_145_fill_4-4.mid	drummer7/session2/69_rock_145_fill_4-4.wav	train	rock	8
832	120	beat	4/4	drummer7/session2/7_rock_120_beat_4-4.mid	drummer7/session2/7_rock_120_beat_4-4.wav	train	rock	12
833	145	fill	4/4	drummer7/session2/70_rock_145_fill_4-4.mid	drummer7/session2/70_rock_145_fill_4-4.wav	validation	rock	8
834	145	fill	4/4	drummer7/session2/71_rock_145_fill_4-4.mid	drummer7/session2/71_rock_145_fill_4-4.wav	train	rock	16
835	100	beat	4/4	drummer7/session2/72_funk_100_beat_4-4.mid	drummer7/session2/72_funk_100_beat_4-4.wav	train	funk	180
836	100	fill	4/4	drummer7/session2/73_funk_100_fill_4-4.mid	drummer7/session2/73_funk_100_fill_4-4.wav	validation	funk	4
837	100	fill	4/4	drummer7/session2/74_funk_100_fill_4-4.mid	drummer7/session2/74_funk_100_fill_4-4.wav	train	funk	7
838	100	fill	4/4	drummer7/session2/75_funk_100_fill_4-4.mid	drummer7/session2/75_funk_100_fill_4-4.wav	train	funk	3
839	100	beat	4/4	drummer7/session2/76_funk_100_beat_4-4.mid	drummer7/session2/76_funk_100_beat_4-4.wav	train	funk	8
840	100	beat	4/4	drummer7/session2/77_funk_100_beat_4-4.mid	drummer7/session2/77_funk_100_beat_4-4.wav	train	funk	16
841	100	beat	4/4	drummer7/session2/78_funk_100_beat_4-4.mid	drummer7/session2/78_funk_100_beat_4-4.wav	train	funk	7
842	100	beat	4/4	drummer7/session2/79_funk_100_beat_4-4.mid	drummer7/session2/79_funk_100_beat_4-4.wav	train	funk	39
843	95	beat	4/4	drummer7/session2/8_rock_95_beat_4-4.mid	drummer7/session2/8_rock_95_beat_4-4.wav	validation	rock	171
844	78	beat	4/4	drummer7/session2/80_country_78_beat_4-4.mid	drummer7/session2/80_country_78_beat_4-4.wav	train	country	188
845	78	fill	4/4	drummer7/session2/81_country_78_fill_4-4.mid	drummer7/session2/81_country_78_fill_4-4.wav	train	country	8
846	78	fill	4/4	drummer7/session2/82_country_78_fill_4-4.mid	drummer7/session2/82_country_78_fill_4-4.wav	validation	country	4
847	78	fill	4/4	drummer7/session2/83_country_78_fill_4-4.mid	drummer7/session2/83_country_78_fill_4-4.wav	test	country	4
848	78	fill	4/4	drummer7/session2/84_country_78_fill_4-4.mid	drummer7/session2/84_country_78_fill_4-4.wav	train	country	8
849	78	fill	4/4	drummer7/session2/85_country_78_fill_4-4.mid	drummer7/session2/85_country_78_fill_4-4.wav	train	country	8
850	78	fill	4/4	drummer7/session2/86_country_78_fill_4-4.mid	drummer7/session2/86_country_78_fill_4-4.wav	train	country	3
851	75	beat	4/4	drummer7/session2/87_hiphop_75_beat_4-4.mid	drummer7/session2/87_hiphop_75_beat_4-4.wav	train	hiphop	180
852	75	fill	4/4	drummer7/session2/88_hiphop_75_fill_4-4.mid	drummer7/session2/88_hiphop_75_fill_4-4.wav	train	hiphop	8
853	75	fill	4/4	drummer7/session2/89_hiphop_75_fill_4-4.mid	drummer7/session2/89_hiphop_75_fill_4-4.wav	train	hiphop	6
854	95	fill	4/4	drummer7/session2/9_rock_95_fill_4-4.mid	drummer7/session2/9_rock_95_fill_4-4.wav	train	rock	4
855	75	fill	4/4	drummer7/session2/90_hiphop_75_fill_4-4.mid	drummer7/session2/90_hiphop_75_fill_4-4.wav	train	hiphop	8
856	75	fill	4/4	drummer7/session2/91_hiphop_75_fill_4-4.mid	drummer7/session2/91_hiphop_75_fill_4-4.wav	validation	hiphop	7
857	75	beat	4/4	drummer7/session2/92_hiphop_75_beat_4-4.mid	drummer7/session2/92_hiphop_75_beat_4-4.wav	train	hiphop	16
858	75	beat	4/4	drummer7/session2/93_hiphop_75_beat_4-4.mid	drummer7/session2/93_hiphop_75_beat_4-4.wav	test	hiphop	32
859	75	fill	4/4	drummer7/session2/94_hiphop_75_fill_4-4.mid	drummer7/session2/94_hiphop_75_fill_4-4.wav	train	hiphop	14
860	75	fill	4/4	drummer7/session2/95_hiphop_75_fill_4-4.mid	drummer7/session2/95_hiphop_75_fill_4-4.wav	train	hiphop	12
861	142	beat	4/4	drummer7/session2/96_pop_142_beat_4-4.mid	drummer7/session2/96_pop_142_beat_4-4.wav	validation	pop	202
862	142	beat	4/4	drummer7/session2/97_pop_142_beat_4-4.mid	drummer7/session2/97_pop_142_beat_4-4.wav	train	pop	78
863	142	fill	4/4	drummer7/session2/98_pop_142_fill_4-4.mid	drummer7/session2/98_pop_142_fill_4-4.wav	train	pop	14
864	142	fill	4/4	drummer7/session2/99_pop_142_fill_4-4.mid	drummer7/session2/99_pop_142_fill_4-4.wav	train	pop	23
865	60	beat	4/4	drummer7/session3/1_rock_60_beat_4-4.mid	drummer7/session3/1_rock_60_beat_4-4.wav	train	rock	82
866	60	beat	4/4	drummer7/session3/10_rock_60_beat_4-4.mid	drummer7/session3/10_rock_60_beat_4-4.wav	train	rock	100
867	70	fill	4/4	drummer7/session3/100_hiphop_70_fill_4-4.mid	drummer7/session3/100_hiphop_70_fill_4-4.wav	train	hiphop	4
868	70	fill	4/4	drummer7/session3/101_hiphop_70_fill_4-4.mid	drummer7/session3/101_hiphop_70_fill_4-4.wav	train	hiphop	4
869	70	fill	4/4	drummer7/session3/102_hiphop_70_fill_4-4.mid	drummer7/session3/102_hiphop_70_fill_4-4.wav	train	hiphop	4
870	70	fill	4/4	drummer7/session3/103_hiphop_70_fill_4-4.mid	drummer7/session3/103_hiphop_70_fill_4-4.wav	train	hiphop	4
871	70	fill	4/4	drummer7/session3/104_hiphop_70_fill_4-4.mid	drummer7/session3/104_hiphop_70_fill_4-4.wav	train	hiphop	4
872	70	fill	4/4	drummer7/session3/105_hiphop_70_fill_4-4.mid	drummer7/session3/105_hiphop_70_fill_4-4.wav	train	hiphop	4
873	70	beat	4/4	drummer7/session3/106_hiphop_70_beat_4-4.mid	drummer7/session3/106_hiphop_70_beat_4-4.wav	train	hiphop	64
874	70	fill	4/4	drummer7/session3/107_hiphop_70_fill_4-4.mid	drummer7/session3/107_hiphop_70_fill_4-4.wav	validation	hiphop	4
875	95	beat	4/4	drummer7/session3/108_rock_95_beat_4-4.mid	drummer7/session3/108_rock_95_beat_4-4.wav	train	rock	172
876	95	beat	4/4	drummer7/session3/109_rock_95_beat_4-4.mid	drummer7/session3/109_rock_95_beat_4-4.wav	test	rock	68
877	83	beat	4/4	drummer7/session3/11_pop-soft_83_beat_4-4.mid	drummer7/session3/11_pop-soft_83_beat_4-4.wav	validation	pop	192
878	95	fill	4/4	drummer7/session3/110_rock_95_fill_4-4.mid	drummer7/session3/110_rock_95_fill_4-4.wav	train	rock	4
879	95	fill	4/4	drummer7/session3/111_rock_95_fill_4-4.mid	drummer7/session3/111_rock_95_fill_4-4.wav	train	rock	4
880	95	fill	4/4	drummer7/session3/112_rock_95_fill_4-4.mid	drummer7/session3/112_rock_95_fill_4-4.wav	train	rock	4
881	95	fill	4/4	drummer7/session3/113_rock_95_fill_4-4.mid	drummer7/session3/113_rock_95_fill_4-4.wav	train	rock	4
882	95	fill	4/4	drummer7/session3/114_rock_95_fill_4-4.mid	drummer7/session3/114_rock_95_fill_4-4.wav	train	rock	4
883	95	fill	4/4	drummer7/session3/115_rock_95_fill_4-4.mid	drummer7/session3/115_rock_95_fill_4-4.wav	train	rock	4
884	95	fill	4/4	drummer7/session3/116_rock_95_fill_4-4.mid	drummer7/session3/116_rock_95_fill_4-4.wav	train	rock	4
885	95	beat	4/4	drummer7/session3/117_rock_95_beat_4-4.mid	drummer7/session3/117_rock_95_beat_4-4.wav	test	rock	36
886	95	fill	4/4	drummer7/session3/118_rock_95_fill_4-4.mid	drummer7/session3/118_rock_95_fill_4-4.wav	train	rock	4
887	95	beat	4/4	drummer7/session3/119_rock_95_beat_4-4.mid	drummer7/session3/119_rock_95_beat_4-4.wav	train	rock	32
888	83	fill	4/4	drummer7/session3/12_pop-soft_83_fill_4-4.mid	drummer7/session3/12_pop-soft_83_fill_4-4.wav	train	pop	4
889	93	beat	4/4	drummer7/session3/120_rock_93_beat_4-4.mid	drummer7/session3/120_rock_93_beat_4-4.wav	train	rock	144
890	93	fill	4/4	drummer7/session3/121_rock_93_fill_4-4.mid	drummer7/session3/121_rock_93_fill_4-4.wav	train	rock	6
891	93	fill	4/4	drummer7/session3/122_rock_93_fill_4-4.mid	drummer7/session3/122_rock_93_fill_4-4.wav	test	rock	8
892	93	fill	4/4	drummer7/session3/123_rock_93_fill_4-4.mid	drummer7/session3/123_rock_93_fill_4-4.wav	train	rock	8
893	93	fill	4/4	drummer7/session3/124_rock_93_fill_4-4.mid	drummer7/session3/124_rock_93_fill_4-4.wav	train	rock	4
894	93	fill	4/4	drummer7/session3/125_rock_93_fill_4-4.mid	drummer7/session3/125_rock_93_fill_4-4.wav	train	rock	4
895	93	fill	4/4	drummer7/session3/126_rock_93_fill_4-4.mid	drummer7/session3/126_rock_93_fill_4-4.wav	train	rock	4
896	93	fill	4/4	drummer7/session3/127_rock_93_fill_4-4.mid	drummer7/session3/127_rock_93_fill_4-4.wav	train	rock	4
897	93	fill	4/4	drummer7/session3/128_rock_93_fill_4-4.mid	drummer7/session3/128_rock_93_fill_4-4.wav	test	rock	4
898	93	beat	4/4	drummer7/session3/129_rock_93_beat_4-4.mid	drummer7/session3/129_rock_93_beat_4-4.wav	train	rock	80
899	83	fill	4/4	drummer7/session3/13_pop-soft_83_fill_4-4.mid	drummer7/session3/13_pop-soft_83_fill_4-4.wav	train	pop	4
900	105	beat	4/4	drummer7/session3/130_soul_105_beat_4-4.mid	drummer7/session3/130_soul_105_beat_4-4.wav	train	soul	48
901	105	beat	4/4	drummer7/session3/131_soul_105_beat_4-4.mid	drummer7/session3/131_soul_105_beat_4-4.wav	train	soul	56
902	105	beat	4/4	drummer7/session3/132_soul_105_beat_4-4.mid	drummer7/session3/132_soul_105_beat_4-4.wav	test	soul	192
903	105	beat	4/4	drummer7/session3/133_soul_105_beat_4-4.mid	drummer7/session3/133_soul_105_beat_4-4.wav	test	soul	108
904	105	fill	4/4	drummer7/session3/134_soul_105_fill_4-4.mid	drummer7/session3/134_soul_105_fill_4-4.wav	validation	soul	4
905	105	fill	4/4	drummer7/session3/135_soul_105_fill_4-4.mid	drummer7/session3/135_soul_105_fill_4-4.wav	train	soul	4
906	105	fill	4/4	drummer7/session3/136_soul_105_fill_4-4.mid	drummer7/session3/136_soul_105_fill_4-4.wav	validation	soul	4
907	105	fill	4/4	drummer7/session3/137_soul_105_fill_4-4.mid	drummer7/session3/137_soul_105_fill_4-4.wav	train	soul	4
908	105	fill	4/4	drummer7/session3/138_soul_105_fill_4-4.mid	drummer7/session3/138_soul_105_fill_4-4.wav	test	soul	8
909	105	fill	4/4	drummer7/session3/139_soul_105_fill_4-4.mid	drummer7/session3/139_soul_105_fill_4-4.wav	train	soul	4
910	83	fill	4/4	drummer7/session3/14_pop-soft_83_fill_4-4.mid	drummer7/session3/14_pop-soft_83_fill_4-4.wav	test	pop	4
911	105	fill	4/4	drummer7/session3/140_soul_105_fill_4-4.mid	drummer7/session3/140_soul_105_fill_4-4.wav	train	soul	4
912	105	fill	4/4	drummer7/session3/141_soul_105_fill_4-4.mid	drummer7/session3/141_soul_105_fill_4-4.wav	train	soul	4
913	105	fill	4/4	drummer7/session3/142_soul_105_fill_4-4.mid	drummer7/session3/142_soul_105_fill_4-4.wav	train	soul	4
914	105	fill	4/4	drummer7/session3/143_soul_105_fill_4-4.mid	drummer7/session3/143_soul_105_fill_4-4.wav	validation	soul	4
915	105	fill	4/4	drummer7/session3/144_soul_105_fill_4-4.mid	drummer7/session3/144_soul_105_fill_4-4.wav	validation	soul	4
916	105	fill	4/4	drummer7/session3/145_soul_105_fill_4-4.mid	drummer7/session3/145_soul_105_fill_4-4.wav	train	soul	4
917	105	fill	4/4	drummer7/session3/146_soul_105_fill_4-4.mid	drummer7/session3/146_soul_105_fill_4-4.wav	train	soul	10
918	105	fill	4/4	drummer7/session3/147_soul_105_fill_4-4.mid	drummer7/session3/147_soul_105_fill_4-4.wav	train	soul	4
919	105	fill	4/4	drummer7/session3/148_soul_105_fill_4-4.mid	drummer7/session3/148_soul_105_fill_4-4.wav	train	soul	8
920	105	fill	4/4	drummer7/session3/149_soul_105_fill_4-4.mid	drummer7/session3/149_soul_105_fill_4-4.wav	train	soul	6
921	83	fill	4/4	drummer7/session3/15_pop-soft_83_fill_4-4.mid	drummer7/session3/15_pop-soft_83_fill_4-4.wav	train	pop	4
922	105	beat	4/4	drummer7/session3/150_soul_105_beat_4-4.mid	drummer7/session3/150_soul_105_beat_4-4.wav	train	soul	96
923	98	beat	4/4	drummer7/session3/151_soul_98_beat_4-4.mid	drummer7/session3/151_soul_98_beat_4-4.wav	train	soul	144
924	98	fill	4/4	drummer7/session3/152_soul_98_fill_4-4.mid	drummer7/session3/152_soul_98_fill_4-4.wav	train	soul	4
925	98	fill	4/4	drummer7/session3/153_soul_98_fill_4-4.mid	drummer7/session3/153_soul_98_fill_4-4.wav	train	soul	4
926	98	fill	4/4	drummer7/session3/154_soul_98_fill_4-4.mid	drummer7/session3/154_soul_98_fill_4-4.wav	train	soul	8
927	98	fill	4/4	drummer7/session3/155_soul_98_fill_4-4.mid	drummer7/session3/155_soul_98_fill_4-4.wav	validation	soul	4
928	98	fill	4/4	drummer7/session3/156_soul_98_fill_4-4.mid	drummer7/session3/156_soul_98_fill_4-4.wav	train	soul	10
929	98	fill	4/4	drummer7/session3/157_soul_98_fill_4-4.mid	drummer7/session3/157_soul_98_fill_4-4.wav	train	soul	4
930	98	fill	4/4	drummer7/session3/158_soul_98_fill_4-4.mid	drummer7/session3/158_soul_98_fill_4-4.wav	train	soul	4
931	98	beat	4/4	drummer7/session3/159_soul_98_beat_4-4.mid	drummer7/session3/159_soul_98_beat_4-4.wav	train	soul	48
932	83	fill	4/4	drummer7/session3/16_pop-soft_83_fill_4-4.mid	drummer7/session3/16_pop-soft_83_fill_4-4.wav	train	pop	4
933	83	fill	4/4	drummer7/session3/17_pop-soft_83_fill_4-4.mid	drummer7/session3/17_pop-soft_83_fill_4-4.wav	train	pop	4
934	83	fill	4/4	drummer7/session3/18_pop-soft_83_fill_4-4.mid	drummer7/session3/18_pop-soft_83_fill_4-4.wav	train	pop	8
935	83	fill	4/4	drummer7/session3/19_pop-soft_83_fill_4-4.mid	drummer7/session3/19_pop-soft_83_fill_4-4.wav	train	pop	4
936	60	fill	4/4	drummer7/session3/2_rock_60_fill_4-4.mid	drummer7/session3/2_rock_60_fill_4-4.wav	train	rock	4
937	83	fill	4/4	drummer7/session3/20_pop-soft_83_fill_4-4.mid	drummer7/session3/20_pop-soft_83_fill_4-4.wav	train	pop	8
938	83	fill	4/4	drummer7/session3/21_pop-soft_83_fill_4-4.mid	drummer7/session3/21_pop-soft_83_fill_4-4.wav	train	pop	8
939	83	beat	4/4	drummer7/session3/22_pop-soft_83_beat_4-4.mid	drummer7/session3/22_pop-soft_83_beat_4-4.wav	validation	pop	68
940	83	beat	4/4	drummer7/session3/23_pop-soft_83_beat_4-4.mid	drummer7/session3/23_pop-soft_83_beat_4-4.wav	train	pop	36
941	67	beat	4/4	drummer7/session3/24_hiphop_67_beat_4-4.mid	drummer7/session3/24_hiphop_67_beat_4-4.wav	test	hiphop	108
942	67	fill	4/4	drummer7/session3/25_hiphop_67_fill_4-4.mid	drummer7/session3/25_hiphop_67_fill_4-4.wav	train	hiphop	6
943	67	fill	4/4	drummer7/session3/26_hiphop_67_fill_4-4.mid	drummer7/session3/26_hiphop_67_fill_4-4.wav	train	hiphop	4
944	67	fill	4/4	drummer7/session3/27_hiphop_67_fill_4-4.mid	drummer7/session3/27_hiphop_67_fill_4-4.wav	train	hiphop	4
945	67	fill	4/4	drummer7/session3/28_hiphop_67_fill_4-4.mid	drummer7/session3/28_hiphop_67_fill_4-4.wav	train	hiphop	4
946	67	fill	4/4	drummer7/session3/29_hiphop_67_fill_4-4.mid	drummer7/session3/29_hiphop_67_fill_4-4.wav	train	hiphop	6
947	60	fill	4/4	drummer7/session3/3_rock_60_fill_4-4.mid	drummer7/session3/3_rock_60_fill_4-4.wav	train	rock	4
948	67	fill	4/4	drummer7/session3/30_hiphop_67_fill_4-4.mid	drummer7/session3/30_hiphop_67_fill_4-4.wav	train	hiphop	4
